,code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number
371,208963.3,Pseudomonas aeruginosa UCBPP-PA14,Pseudomonas,aeruginosa,Pseudomonas aeruginosa,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
372,634454.3,Acetobacter pasteurianus IFO 3283-07,Acetobacter,pasteurianus,Acetobacter pasteurianus,fruit;vinegar;wine;soil;reservoir;lake;must;rhizosphere;bog;plateau;air;sludge;pond;milk,14
373,469591.4,Bacteroides sp. 20_3,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
374,401650.12,Listeria monocytogenes HPB2262,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5
375,716541.4,Enterobacter cloacae subsp. cloacae ATCC 13047,Enterobacter,cloacae,Enterobacter cloacae,soil;textile;mine;blood;rhizosphere;milk;fruit;gut;sea;food;lake;field;river;sludge;wetland;cave;egg;mouth;bacon;surface;sediment;forest;volcano;water;waste,25
376,272943.3,Rhodobacter sphaeroides 2.4.1,Rhodobacter,sphaeroides,Rhodobacter sphaeroides,field;mud;soil;marsh;spring;water;sea;pond;river;estuary;sewage;sludge;sediment;straw;ocean;seamount;blood;silage;biofilm;lake,20
377,272943.9,Rhodobacter sphaeroides 2.4.1,Rhodobacter,sphaeroides,Rhodobacter sphaeroides,field;mud;soil;marsh;spring;water;sea;pond;river;estuary;sewage;sludge;sediment;straw;ocean;seamount;blood;silage;biofilm;lake,20
378,488222.3,Streptococcus pneumoniae JJA,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
379,879309.3,Veillonella sp. oral taxon 158 str. F0412,Veillonella,sp.,Veillonella sp.,biofilm;milk;mouth;blood,4
380,521098.5,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,Alicyclobacillus,acidocaldarius,Alicyclobacillus acidocaldarius,soil;spring;mine,3
381,521098.4,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,Alicyclobacillus,acidocaldarius,Alicyclobacillus acidocaldarius,soil;spring;mine,3
382,444177.5,Lysinibacillus sphaericus C3-41,Lysinibacillus,sphaericus,Lysinibacillus sphaericus,sea;biofilm;milk;soil;sludge;river;field;air;grassland;city;wetland,11
383,367336.3,Rhodobacterales bacterium HTCC2255,Rhodobacterales,bacterium,Rhodobacterales bacterium,spring;silage,2
384,701347.4,Enterobacter cloacae SCF1,Enterobacter,cloacae,Enterobacter cloacae,soil;textile;mine;blood;rhizosphere;milk;fruit;gut;sea;food;lake;field;river;sludge;wetland;cave;egg;mouth;bacon;surface;sediment;forest;volcano;water;waste,25
385,656393.3,Escherichia coli H299,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
386,313603.6,Flavobacteriales bacterium HTCC2170,Flavobacteriales,bacterium,Flavobacteriales bacterium,estuary;soil,2
387,313603.4,Flavobacteriales bacterium HTCC2170,Flavobacteriales,bacterium,Flavobacteriales bacterium,estuary;soil,2
388,507522.6,Klebsiella pneumoniae 342,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14
389,313603.3,Flavobacteriales bacterium HTCC2170,Flavobacteriales,bacterium,Flavobacteriales bacterium,estuary;soil,2
390,572264.4,Bacillus cereus 03BB102,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
391,205914.5,Haemophilus  somnus 129PT,Haemophilus,,Haemophilus ,mouth;air,2
392,526972.3,Bacillus cereus AH621,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
393,411484.7,Clostridium sp. SS2/1,Clostridium,sp.,Clostridium sp.,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
394,749512.3,Enterococcus faecalis TX0860,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
395,169963.1,Listeria monocytogenes EGD-e,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5
396,525242.3,Acinetobacter sp. 6014059,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28
397,36873.1,Burkholderia xenovorans LB400,Burkholderia,xenovorans,Burkholderia xenovorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
398,405532.4,Bacillus cereus B4264,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
399,156889.1,Magnetococcus sp. MC-1,Magnetococcus,sp.,Magnetococcus sp.,sediment,1
400,457427.3,Streptomyces hygroscopicus ATCC 53653,Streptomyces,hygroscopicus,Streptomyces hygroscopicus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30
401,439483.4,Campylobacterales bacterium GD 1,Campylobacterales,bacterium,Campylobacterales bacterium,spring,1
402,585148.3,Staphylococcus aureus subsp. aureus Btn1260,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
403,546231.4,Pseudomonas syringae pv. tomato T1,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
404,40324.1,Stenotrophomonas maltophilia K279a,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28
405,478005.5,Escherichia coli O157:H7 str. EC4486,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
406,570506.3,Escherichia coli O157:H7 str. FRIK966,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
407,591158.3,Streptomyces sp. AA4,Streptomyces,sp.,Streptomyces sp.,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30
408,565640.5,Enterococcus faecalis T11,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
409,563192.3,Bilophila wadsworthia 3_1_6,Bilophila,wadsworthia,Bilophila wadsworthia,feces,1
410,869816.3,Staphylococcus aureus subsp. aureus JKD6159,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
411,484018.6,Bacteroides plebeius DSM 17135,Bacteroides,plebeius,Bacteroides plebeius,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
412,714962.3,Escherichia coli IHE3034,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
413,702448.3,Enterococcus faecalis PC1.1,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
414,224308.43,Bacillus subtilis subsp. subtilis str. 168,Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
415,522373.3,Stenotrophomonas maltophilia K279a,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28
416,224308.49,Bacillus subtilis subsp. subtilis str. 168 [WGS],Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
417,644042.3,Lactobacillus plantarum JDM1,Lactobacillus,plantarum,Lactobacillus plantarum,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
418,264199.4,Streptococcus thermophilus LMG 18311,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
419,264199.3,Streptococcus thermophilus LMG 18311,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
420,457395.6,Bacteroides sp. 9_1_42FAA,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
421,553596.3,Staphylococcus aureus A9781,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
422,451709.4,Bacillus cereus 03BB108,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
423,681288.4,Staphylococcus aureus subsp. aureus ED98,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
424,535026.3,Bacillus subtilis subsp. subtilis str. NCIB 3610,Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
425,478801.4,Kytococcus sedentarius DSM 20547,Kytococcus,sedentarius,Kytococcus sedentarius,sediment;air,2
426,478801.5,Kytococcus sedentarius DSM 20547,Kytococcus,sedentarius,Kytococcus sedentarius,sediment;air,2
427,585146.3,Staphylococcus aureus subsp. aureus 68-397,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
428,491915.6,Anoxybacillus flavithermus WK1,Anoxybacillus,flavithermus,Anoxybacillus flavithermus,spring;sediment;soil;water;milk;compost,6
429,491915.4,Anoxybacillus flavithermus WK1,Anoxybacillus,flavithermus,Anoxybacillus flavithermus,spring;sediment;soil;water;milk;compost,6
430,565654.4,Enterococcus casseliflavus EC10,Enterococcus,casseliflavus,Enterococcus casseliflavus,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
431,395019.3,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
432,395019.7,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
433,395019.8,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
434,326423.3,Bacillus amyloliquefaciens FZB42,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
435,326423.5,Bacillus amyloliquefaciens FZB42,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
436,405535.8,Bacillus cereus AH820,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
437,526969.3,Bacillus cereus m1550,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
438,290400.1,Jannaschia sp. CCS1,Jannaschia,sp.,Jannaschia sp.,sea;water,2
439,457400.3,Escherichia sp. 1_1_43,Escherichia,sp.,Escherichia sp.,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
440,59922.8,Prochlorococcus marinus str. MIT 9303,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1
441,59922.7,Prochlorococcus marinus str. MIT 9303,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1
442,526977.3,Bacillus cereus ATCC 4342,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
443,390333.7,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842,Lactobacillus,delbrueckii,Lactobacillus delbrueckii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
