code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name
390874.1,Thermotoga petrophila RKU-1,Thermotoga,petrophila,Thermotoga petrophila,field;sea;wells;spring;borehole;bioreactor;biofilm,7,390874.10.txt
217.1,Helicobacter mustelae 43772,Helicobacter,mustelae,Helicobacter mustelae,chicken;feces;sediment;chemocline,4,217.1.txt
553481.3,Mycobacterium avium subsp. avium ATCC 25291,Mycobacterium,avium,Mycobacterium avium,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,553481.3.txt
247639.3,marine gamma proteobacterium HTCC2080,marine,gamma,marine gamma,surface;ocean;sea;water;biofilm;stream;flat;sediment;lagoon;farm;mucus;bay,12,247639.3.txt
367737.4,Arcobacter butzleri RM4018,Arcobacter,butzleri,Arcobacter butzleri,sea;river;sludge,3,367737.4.txt
367737.6,Arcobacter butzleri RM4018,Arcobacter,butzleri,Arcobacter butzleri,sea;river;sludge,3,367737.6.txt
762051.3,Leuconostoc kimchii IMSNU11154,Leuconostoc,kimchii,Leuconostoc kimchii,water;cheese;milk;fruit;must;food;farm,7,762051.3.txt
520448.3,Brucella sp. NVSL 07-0026,Brucella,sp.,Brucella sp.,sludge;soil,2,520448.3.txt
457429.3,Streptomyces pristinaespiralis ATCC 25486,Streptomyces,pristinaespiralis,Streptomyces pristinaespiralis,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,457429.3.txt
407976.7,Shewanella baltica OS223,Shewanella,baltica,Shewanella baltica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,407976.7.txt
309803.4,Thermotoga neapolitana DSM 4359,Thermotoga,neapolitana,Thermotoga neapolitana,field;sea;wells;spring;borehole;bioreactor;biofilm,7,309803.4.txt
686660.3,Veillonella parvula ATCC 17745,Veillonella,parvula,Veillonella parvula,biofilm;milk;mouth;blood,4,686660.3.txt
405566.3,Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,405566.3.txt
405566.6,Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,405566.6.txt
765698.3,Mesorhizobium ciceri biovar biserrulae WSM1271,Mesorhizobium,ciceri,Mesorhizobium ciceri,soil;rhizosphere;straw;water;sediment;wwtp;river;flat;mine,9,765698.3.txt
419109.14,Vibrio parahaemolyticus AQ3810,Vibrio,parahaemolyticus,Vibrio parahaemolyticus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,419109.14.txt
525897.4,Desulfomicrobium baculatum DSM 4028,Desulfomicrobium,baculatum,Desulfomicrobium baculatum,sediment;reservoir;harbor;sea,4,525897.4.txt
585158.3,Staphylococcus aureus subsp. aureus M876,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585158.3.txt
306323.3,Streptococcus thermophilus bacteriophage 2972,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,306323.3.txt
158879.1,Staphylococcus aureus subsp. aureus N315,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,158879.1.txt
271848.6,Burkholderia thailandensis E264,Burkholderia,thailandensis,Burkholderia thailandensis,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,271848.6.txt
271848.8,Burkholderia thailandensis ATCC 700388,Burkholderia,thailandensis,Burkholderia thailandensis,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,271848.8.txt
525381.4,Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,525381.4.txt
525381.3,Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,525381.3.txt
525361.3,Lactobacillus rhamnosus LMS2-1,Lactobacillus,rhamnosus,Lactobacillus rhamnosus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,525361.3.txt
445335.4,Clostridium botulinum NCTC 2916,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,445335.4.txt
262728.5,Haemophilus influenzae R2866,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,262728.5.txt
262728.1,Haemophilus influenzae R2866,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,262728.1.txt
580050.3,Bifidobacterium animalis subsp. lactis Bl-04,Bifidobacterium,animalis,Bifidobacterium animalis,feces;milk;faeces,3,580050.3.txt
227377.7,Coxiella burnetii RSA 493,Coxiella,burnetii,Coxiella burnetii,soil,1,227377.7.txt
575611.3,Prevotella buccae D17,Prevotella,buccae,Prevotella buccae,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,575611.3.txt
469608.3,Klebsiella sp. 1_1_55,Klebsiella,sp.,Klebsiella sp.,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14,469608.3.txt
227377.1,Coxiella burnetii RSA 493,Coxiella,burnetii,Coxiella burnetii,soil,1,227377.1.txt
167879.5,Colwellia psychrerythraea 34H,Colwellia,psychrerythraea,Colwellia psychrerythraea,ocean;sediment;seamount;sea;basin;habitat;soil,7,167879.5.txt
167879.3,Colwellia psychrerythraea 34H,Colwellia,psychrerythraea,Colwellia psychrerythraea,ocean;sediment;seamount;sea;basin;habitat;soil,7,167879.3.txt
910314.3,Dialister microaerophilus UPII 345-E,Dialister,microaerophilus,Dialister microaerophilus,faeces,1,910314.3.txt
548470.3,Staphylococcus aureus subsp. aureus MN8,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,548470.3.txt
596312.3,Micrococcus luteus SK58,Micrococcus,luteus,Micrococcus luteus,soil;sediment;valley;lake;permafrost;rock;stream;sea;gut;air;water;spring;dust;wetland;surface;estuary,16,596312.3.txt
563194.3,Pediococcus acidilactici 7_4,Pediococcus,acidilactici,Pediococcus acidilactici,silage;meat;food;sea;beer;cheese,6,563194.3.txt
311424.5,Dehalococcoides sp. VS,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5,311424.5.txt
345072.3,Vibrio cholerae MO10,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,345072.3.txt
445984.3,Borrelia burgdorferi Bol26,Borrelia,burgdorferi,Borrelia burgdorferi,blood,1,445984.3.txt
565034.3,Brachyspira hyodysenteriae WA1,Brachyspira,hyodysenteriae,Brachyspira hyodysenteriae,feces,1,565034.3.txt
419610.1,Methylobacterium extorquens PA1,Methylobacterium,extorquens,Methylobacterium extorquens,food;mine;water;air;lake;spring;dust;wetland;sludge;soil;cave;mouth;gut,13,419610.1.txt
272622.8,Lactococcus lactis subsp. cremoris SK11,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10,272622.8.txt
405955.13,Escherichia coli APEC O1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,405955.13.txt
431947.7,Porphyromonas gingivalis ATCC 33277,Porphyromonas,gingivalis,Porphyromonas gingivalis,mouth;biofilm,2,431947.7.txt
574093.3,Streptococcus pneumoniae AP200,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,574093.3.txt
487796.3,Flavobacteria bacterium MS024-2A,Flavobacteria,bacterium,Flavobacteria bacterium,water;soil;lake;sea;straw;rhizosphere;sediment;field;ocean;lagoon;surface;glacier;estuary;marsh;mouth,15,487796.3.txt
486621.3,Bacillus anthracis str. A0442,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,486621.3.txt
471852.6,Thermomonospora curvata DSM 43183,Thermomonospora,curvata,Thermomonospora curvata,compost;sediment,2,471852.6.txt
471852.4,Thermomonospora curvata DSM 43183,Thermomonospora,curvata,Thermomonospora curvata,compost;sediment,2,471852.4.txt
196600.1,Vibrio vulnificus YJ016,Vibrio,vulnificus,Vibrio vulnificus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,196600.1.txt
444448.5,Escherichia coli O157:H7 str. EC4045,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,444448.5.txt
450394.6,Staphylococcus aureus subsp. aureus USA300_TCH959,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,450394.6.txt
63737.11,Nostoc punctiforme PCC 73102,Nostoc,punctiforme,Nostoc punctiforme,waste;forest;sandstone;field;pond;soil;clay;lake;borehole;sediment,10,63737.11.txt
563037.3,Streptococcus sp. M143,Streptococcus,sp.,Streptococcus sp.,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,563037.3.txt
404215.6,Yersinia pestis biovar Antiqua str. B42003004,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,404215.6.txt
525256.5,Atopobium vaginae DSM 15829,Atopobium,vaginae,Atopobium vaginae,biofilm;blood,2,525256.5.txt
196162.6,Nocardioides sp. JS614,Nocardioides,sp.,Nocardioides sp.,water;rhizosphere;field;permafrost;sediment;soil;river;aquifer;plateau;sewage,10,196162.6.txt
331104.5,Blattabacterium sp. (Blattella germanica) str. Bge,Blattabacterium,sp.,Blattabacterium sp.,coast,1,331104.5.txt
692420.6,Bacillus amyloliquefaciens DSM7,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,692420.6.txt
553973.6,Clostridium hylemonae DSM 15053,Clostridium,hylemonae,Clostridium hylemonae,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,553973.6.txt
405416.6,Acinetobacter baumannii ACICU,Acinetobacter,baumannii,Acinetobacter baumannii,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,405416.6.txt
479834.4,Clostridium difficile QCD-37x79,Clostridium,difficile,Clostridium difficile,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,479834.4.txt
648996.5,Thermovibrio ammonificans HB-1,Thermovibrio,ammonificans,Thermovibrio ammonificans,sea,1,648996.5.txt
446466.7,Cellulomonas flavigena DSM 20109,Cellulomonas,flavigena,Cellulomonas flavigena,soil;permafrost;leachate;sludge;compost,5,446466.7.txt
451707.4,Bacillus cereus NVH0597-99,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,451707.4.txt
862965.3,Haemophilus parainfluenzae T3T1,Haemophilus,parainfluenzae,Haemophilus parainfluenzae,mouth;air,2,862965.3.txt
525327.3,Lactobacillus hilgardii ATCC 8290,Lactobacillus,hilgardii,Lactobacillus hilgardii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,525327.3.txt
526993.3,Bacillus cereus AH1272,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,526993.3.txt
103690.1,Nostoc sp. PCC 7120,Nostoc,sp.,Nostoc sp.,waste;forest;sandstone;field;pond;soil;clay;lake;borehole;sediment,10,103690.1.txt
393133.3,Listeria monocytogenes 10403S,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,393133.3.txt
290398.11,Chromohalobacter salexigens DSM 3043,Chromohalobacter,salexigens,Chromohalobacter salexigens,sand;ocean;lake;fish;sea;rock;wood;sediment;field;river;water;volcano;basin,13,290398.11.txt
220664.5,Pseudomonas fluorescens Pf-5,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,220664.5.txt
220664.3,Pseudomonas fluorescens Pf-5,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,220664.3.txt
76869.3,Pseudomonas putida GB-1,Pseudomonas,putida,Pseudomonas putida,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,76869.3.txt
412021.3,Burkholderia mallei ATCC 10399,Burkholderia,mallei,Burkholderia mallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,412021.3.txt
76869.5,Pseudomonas putida GB-1,Pseudomonas,putida,Pseudomonas putida,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,76869.5.txt
349123.6,Lactobacillus reuteri 100-23,Lactobacillus,reuteri,Lactobacillus reuteri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,349123.6.txt
707185.3,Chlamydia trachomatis G/9768,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,707185.3.txt
316056.14,Rhodopseudomonas palustris BisB18,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316056.14.txt
316056.16,Rhodopseudomonas palustris BisB18,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316056.16.txt
471874.6,Providencia stuartii ATCC 25827,Providencia,stuartii,Providencia stuartii,river;sludge;soil;waste,4,471874.6.txt
634499.3,Erwinia pyrifoliae Ep1/96,Erwinia,pyrifoliae,Erwinia pyrifoliae,surface;cabbage;rhizosphere;sand;permafrost;gut,6,634499.3.txt
367830.3,Staphylococcus aureus subsp. aureus USA300,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,367830.3.txt
527026.3,Bacillus thuringiensis serovar sotto str. T04001,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,527026.3.txt
260799.1,Bacillus anthracis str. Sterne,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,260799.1.txt
